,path,age
819547,common_voice_en_18409504.mp3,teens
1166211,common_voice_en_19472180.mp3,teens
430241,common_voice_en_22000719.mp3,teens
580787,common_voice_en_19592062.mp3,teens
42302,common_voice_en_21802101.mp3,teens
223190,common_voice_en_540941.mp3,teens
906991,common_voice_en_18315228.mp3,teens
1162572,common_voice_en_18502490.mp3,teens
985473,common_voice_en_18779851.mp3,teens
538306,common_voice_en_482777.mp3,teens
410537,common_voice_en_18843547.mp3,teens
906254,common_voice_en_23744362.mp3,teens
1048875,common_voice_en_17427528.mp3,teens
276284,common_voice_en_614873.mp3,teens
736803,common_voice_en_253762.mp3,teens
599104,common_voice_en_19673589.mp3,teens
485973,common_voice_en_606336.mp3,teens
1171350,common_voice_en_21862341.mp3,teens
576638,common_voice_en_76453.mp3,teens
820384,common_voice_en_22368000.mp3,teens
871030,common_voice_en_22408100.mp3,teens
183179,common_voice_en_19465413.mp3,teens
885899,common_voice_en_700436.mp3,teens
232454,common_voice_en_20522714.mp3,teens
262963,common_voice_en_19641019.mp3,teens
334828,common_voice_en_23724094.mp3,teens
886000,common_voice_en_700539.mp3,teens
1168421,common_voice_en_20498280.mp3,teens
1167275,common_voice_en_19869909.mp3,teens
583382,common_voice_en_633908.mp3,teens
278796,common_voice_en_24015143.mp3,teens
513883,common_voice_en_21064592.mp3,teens
314424,common_voice_en_19501705.mp3,teens
431389,common_voice_en_18522331.mp3,teens
745791,common_voice_en_17919870.mp3,teens
130981,common_voice_en_19663863.mp3,teens
1169820,common_voice_en_20947782.mp3,teens
316525,common_voice_en_19942559.mp3,teens
567965,common_voice_en_18091505.mp3,teens
617117,common_voice_en_21355298.mp3,teens
609539,common_voice_en_17264748.mp3,teens
1048445,common_voice_en_17270020.mp3,teens
841767,common_voice_en_41071.mp3,teens
523884,common_voice_en_155236.mp3,teens
818648,common_voice_en_22748804.mp3,teens
164097,common_voice_en_23746059.mp3,teens
163390,common_voice_en_19382337.mp3,teens
1167596,common_voice_en_20126047.mp3,teens
447866,common_voice_en_137476.mp3,teens
1164663,common_voice_en_19056454.mp3,teens
635866,common_voice_en_15734937.mp3,teens
42180,common_voice_en_19566488.mp3,teens
1166645,common_voice_en_19588666.mp3,teens
1093198,common_voice_en_23832680.mp3,teens
923222,common_voice_en_17869202.mp3,teens
1164382,common_voice_en_19004365.mp3,teens
262253,common_voice_en_24063545.mp3,teens
570727,common_voice_en_17320850.mp3,teens
501881,common_voice_en_20052752.mp3,teens
1163056,common_voice_en_18619445.mp3,teens
625909,common_voice_en_635280.mp3,teens
316475,common_voice_en_20068709.mp3,teens
742918,common_voice_en_23621741.mp3,teens
640576,common_voice_en_21780331.mp3,teens
1008450,common_voice_en_17287117.mp3,teens
1038215,common_voice_en_20860130.mp3,teens
1048379,common_voice_en_17269923.mp3,teens
309377,common_voice_en_1624622.mp3,teens
91543,common_voice_en_573137.mp3,teens
737679,common_voice_en_23621645.mp3,teens
223927,common_voice_en_21986835.mp3,teens
344219,common_voice_en_75948.mp3,teens
571552,common_voice_en_22004182.mp3,teens
688209,common_voice_en_17267670.mp3,teens
325627,common_voice_en_20038799.mp3,teens
1164311,common_voice_en_18978772.mp3,teens
985797,common_voice_en_18782092.mp3,teens
530920,common_voice_en_19720816.mp3,teens
530757,common_voice_en_17258751.mp3,teens
862365,common_voice_en_20008943.mp3,teens
1049753,common_voice_en_18342195.mp3,teens
688242,common_voice_en_17267752.mp3,teens
1093243,common_voice_en_23834583.mp3,teens
1165556,common_voice_en_19314384.mp3,teens
514838,common_voice_en_638778.mp3,teens
1170150,common_voice_en_21146814.mp3,teens
1165524,common_voice_en_19314052.mp3,teens
1038539,common_voice_en_20876266.mp3,teens
923394,common_voice_en_17869570.mp3,teens
1049801,common_voice_en_122595.mp3,teens
368741,common_voice_en_20017136.mp3,teens
1038185,common_voice_en_20860099.mp3,teens
489502,common_voice_en_18889799.mp3,teens
323980,common_voice_en_19471059.mp3,teens
1167958,common_voice_en_20357673.mp3,teens
1008487,common_voice_en_17287170.mp3,teens
1008208,common_voice_en_17280720.mp3,teens
742821,common_voice_en_23621461.mp3,teens
458959,common_voice_en_17644378.mp3,teens
1170203,common_voice_en_21250379.mp3,teens
1169555,common_voice_en_20878753.mp3,teens
606036,common_voice_en_17333238.mp3,teens
766712,common_voice_en_17582773.mp3,teens
572456,common_voice_en_574827.mp3,teens
1008183,common_voice_en_17280688.mp3,teens
392563,common_voice_en_555871.mp3,teens
816196,common_voice_en_21290899.mp3,teens
382887,common_voice_en_20204274.mp3,teens
340629,common_voice_en_22183644.mp3,teens
1048402,common_voice_en_17269957.mp3,teens
332117,common_voice_en_22794599.mp3,teens
133496,common_voice_en_17275055.mp3,teens
1093644,common_voice_en_23848708.mp3,teens
1008624,common_voice_en_17297669.mp3,teens
627823,common_voice_en_15903813.mp3,teens
1008074,common_voice_en_17280451.mp3,teens
522365,common_voice_en_19747454.mp3,teens
495047,common_voice_en_70493.mp3,teens
1048534,common_voice_en_17272031.mp3,teens
492650,common_voice_en_20460477.mp3,teens
832639,common_voice_en_18668305.mp3,teens
1167048,common_voice_en_19831624.mp3,teens
747242,common_voice_en_570777.mp3,teens
837648,common_voice_en_698246.mp3,teens
154344,common_voice_en_653373.mp3,teens
1170526,common_voice_en_21382081.mp3,teens
1171143,common_voice_en_21692648.mp3,teens
907249,common_voice_en_18315862.mp3,teens
270811,common_voice_en_22930803.mp3,teens
355977,common_voice_en_22810486.mp3,teens
1164622,common_voice_en_19056369.mp3,teens
816197,common_voice_en_21290900.mp3,teens
624423,common_voice_en_22065950.mp3,teens
1050997,common_voice_en_23883982.mp3,teens
279161,common_voice_en_292354.mp3,teens
1164544,common_voice_en_19026845.mp3,teens
985746,common_voice_en_18782024.mp3,teens
349000,common_voice_en_19827446.mp3,teens
818796,common_voice_en_22792128.mp3,teens
788803,common_voice_en_19475416.mp3,teens
160631,common_voice_en_20302925.mp3,teens
443814,common_voice_en_20763485.mp3,teens
577060,common_voice_en_195966.mp3,teens
344563,common_voice_en_22256312.mp3,teens
639513,common_voice_en_19634997.mp3,teens
1168369,common_voice_en_20466280.mp3,teens
1166519,common_voice_en_19557183.mp3,teens
168371,common_voice_en_17401225.mp3,teens
837984,common_voice_en_22281381.mp3,teens
1168778,common_voice_en_20637755.mp3,teens
1168417,common_voice_en_20498275.mp3,teens
69124,common_voice_en_19239164.mp3,teens
1166494,common_voice_en_19557076.mp3,teens
1008815,common_voice_en_17321862.mp3,teens
1048374,common_voice_en_17269915.mp3,teens
333964,common_voice_en_482843.mp3,teens
816314,common_voice_en_21322371.mp3,teens
820240,common_voice_en_22144497.mp3,teens
507672,common_voice_en_23656167.mp3,teens
1037702,common_voice_en_17250788.mp3,teens
1169741,common_voice_en_20947532.mp3,teens
441605,common_voice_en_17834491.mp3,teens
1165368,common_voice_en_19290901.mp3,teens
832790,common_voice_en_18714063.mp3,teens
1091669,common_voice_en_22923483.mp3,teens
1169379,common_voice_en_20826989.mp3,teens
1166331,common_voice_en_19528259.mp3,teens
793845,common_voice_en_22130992.mp3,teens
793796,common_voice_en_22130254.mp3,teens
906118,common_voice_en_23697870.mp3,teens
593565,common_voice_en_17898571.mp3,teens
811091,common_voice_en_19403401.mp3,teens
1170718,common_voice_en_21478182.mp3,teens
837754,common_voice_en_698353.mp3,teens
1165674,common_voice_en_19355324.mp3,teens
1038511,common_voice_en_20875781.mp3,teens
44054,common_voice_en_90209.mp3,teens
1091780,common_voice_en_22982589.mp3,teens
355693,common_voice_en_20893504.mp3,teens
554981,common_voice_en_48336.mp3,teens
1038617,common_voice_en_20879046.mp3,teens
1037953,common_voice_en_20858336.mp3,teens
1168698,common_voice_en_20562654.mp3,teens
509769,common_voice_en_19663733.mp3,teens
1164146,common_voice_en_18945732.mp3,teens
832776,common_voice_en_18708982.mp3,teens
923317,common_voice_en_17869321.mp3,teens
635438,common_voice_en_20043382.mp3,teens
130238,common_voice_en_23860095.mp3,teens
782564,common_voice_en_22634119.mp3,teens
565261,common_voice_en_216696.mp3,teens
648266,common_voice_en_17290138.mp3,teens
181671,common_voice_en_362775.mp3,teens
886072,common_voice_en_700612.mp3,teens
816366,common_voice_en_21330888.mp3,teens
862250,common_voice_en_19912799.mp3,teens
613977,common_voice_en_23177830.mp3,teens
387296,common_voice_en_22748473.mp3,teens
1165664,common_voice_en_19355293.mp3,teens
836180,common_voice_en_23068053.mp3,teens
443812,common_voice_en_20763483.mp3,teens
358766,common_voice_en_19731530.mp3,teens
742976,common_voice_en_23621885.mp3,teens
453170,common_voice_en_20464053.mp3,teens
485993,common_voice_en_606356.mp3,teens
514790,common_voice_en_638708.mp3,teens
370042,common_voice_en_22977073.mp3,teens
1050797,common_voice_en_18513353.mp3,teens
1038180,common_voice_en_20860094.mp3,teens
609546,common_voice_en_17264755.mp3,teens
452947,common_voice_en_17252762.mp3,teens
838068,common_voice_en_22298702.mp3,teens
223031,common_voice_en_88172.mp3,teens
107875,common_voice_en_492757.mp3,teens
166887,common_voice_en_21681845.mp3,teens
171770,common_voice_en_18962811.mp3,teens
1092819,common_voice_en_23558395.mp3,teens
472218,common_voice_en_17623744.mp3,teens
307641,common_voice_en_96066.mp3,teens
1166446,common_voice_en_19533134.mp3,teens
502215,common_voice_en_18741147.mp3,teens
269196,common_voice_en_19869858.mp3,teens
679097,common_voice_en_18845899.mp3,teens
299749,common_voice_en_21832635.mp3,teens
787721,common_voice_en_23393810.mp3,teens
1008639,common_voice_en_17297702.mp3,teens
1166293,common_voice_en_19497087.mp3,teens
517934,common_voice_en_23009782.mp3,teens
530914,common_voice_en_19720788.mp3,teens
355695,common_voice_en_20893506.mp3,teens
886126,common_voice_en_700667.mp3,teens
1169378,common_voice_en_20826988.mp3,teens
287686,common_voice_en_22085638.mp3,teens
266910,common_voice_en_20649929.mp3,teens
1167244,common_voice_en_19867081.mp3,teens
816219,common_voice_en_21292860.mp3,teens
1168984,common_voice_en_20670902.mp3,teens
794869,common_voice_en_103311.mp3,teens
625984,common_voice_en_635358.mp3,teens
1165715,common_voice_en_19355407.mp3,teens
506419,common_voice_en_213951.mp3,teens
1038705,common_voice_en_20894824.mp3,teens
1049255,common_voice_en_17685023.mp3,teens
242160,common_voice_en_21948934.mp3,teens
832279,common_voice_en_20653681.mp3,teens
798576,common_voice_en_23876729.mp3,teens
985963,common_voice_en_22793648.mp3,teens
396674,common_voice_en_19368523.mp3,teens
854067,common_voice_en_22471049.mp3,teens
689669,common_voice_en_23565156.mp3,teens
611359,common_voice_en_676969.mp3,teens
1091893,common_voice_en_23148925.mp3,teens
186686,common_voice_en_18733557.mp3,teens
203883,common_voice_en_21958064.mp3,teens
782571,common_voice_en_22634296.mp3,teens
795032,common_voice_en_17276898.mp3,teens
1167540,common_voice_en_20125873.mp3,teens
1165443,common_voice_en_19304712.mp3,teens
1170820,common_voice_en_21595121.mp3,teens
747239,common_voice_en_570773.mp3,teens
1037755,common_voice_en_19708802.mp3,teens
1037892,common_voice_en_20858265.mp3,teens
333303,common_voice_en_31585.mp3,teens
566679,common_voice_en_22929541.mp3,teens
770393,common_voice_en_19670555.mp3,teens
1038506,common_voice_en_20875707.mp3,teens
1051115,common_voice_en_23930188.mp3,teens
1038889,common_voice_en_23717636.mp3,teens
113644,common_voice_en_22191765.mp3,teens
363448,common_voice_en_539240.mp3,teens
794943,common_voice_en_17276769.mp3,teens
347488,common_voice_en_20299047.mp3,teens
151873,common_voice_en_19576038.mp3,teens
450904,common_voice_en_17274276.mp3,teens
1165898,common_voice_en_19429317.mp3,teens
340637,common_voice_en_22184006.mp3,teens
1170082,common_voice_en_21146277.mp3,teens
1165595,common_voice_en_19314440.mp3,teens
229327,common_voice_en_571481.mp3,teens
742866,common_voice_en_23621594.mp3,teens
603937,common_voice_en_567847.mp3,teens
60065,common_voice_en_22959172.mp3,teens
1170848,common_voice_en_21595171.mp3,teens
1169123,common_voice_en_20704265.mp3,teens
831117,common_voice_en_21372802.mp3,teens
698971,common_voice_en_70763.mp3,teens
198817,common_voice_en_73427.mp3,teens
205764,common_voice_en_17725845.mp3,teens
435510,common_voice_en_17282080.mp3,teens
497749,common_voice_en_22018410.mp3,teens
381694,common_voice_en_22020007.mp3,teens
284199,common_voice_en_147679.mp3,teens
521480,common_voice_en_20196.mp3,teens
1164541,common_voice_en_19026842.mp3,teens
589604,common_voice_en_21507220.mp3,teens
648239,common_voice_en_17290106.mp3,teens
907036,common_voice_en_18315292.mp3,teens
191822,common_voice_en_22050157.mp3,teens
1169982,common_voice_en_21024950.mp3,teens
761153,common_voice_en_64536.mp3,teens
831297,common_voice_en_21681501.mp3,teens
95974,common_voice_en_20316149.mp3,teens
221780,common_voice_en_20298599.mp3,teens
610759,common_voice_en_20357177.mp3,teens
838617,common_voice_en_21753490.mp3,teens
568593,common_voice_en_662520.mp3,teens
620856,common_voice_en_21242940.mp3,teens
482523,common_voice_en_34443.mp3,teens
155412,common_voice_en_19805028.mp3,teens
1049793,common_voice_en_122585.mp3,teens
580810,common_voice_en_19592097.mp3,teens
787784,common_voice_en_23393945.mp3,teens
1166134,common_voice_en_19468065.mp3,teens
311989,common_voice_en_22066519.mp3,teens
618462,common_voice_en_22972878.mp3,teens
625693,common_voice_en_17948876.mp3,teens
494777,common_voice_en_75809.mp3,teens
906216,common_voice_en_23726823.mp3,teens
794816,common_voice_en_103251.mp3,teens
135703,common_voice_en_22815488.mp3,teens
1171224,common_voice_en_21754007.mp3,teens
170317,common_voice_en_19751709.mp3,teens
403107,common_voice_en_479870.mp3,teens
785116,common_voice_en_21246455.mp3,teens
288479,common_voice_en_19635578.mp3,teens
602965,common_voice_en_18715031.mp3,teens
1168304,common_voice_en_20466144.mp3,teens
470339,common_voice_en_21100874.mp3,teens
1168325,common_voice_en_20466180.mp3,teens
1050462,common_voice_en_18340049.mp3,teens
1037844,common_voice_en_20791697.mp3,teens
1168382,common_voice_en_20466343.mp3,teens
747341,common_voice_en_15903473.mp3,teens
1168739,common_voice_en_20562741.mp3,teens
79357,common_voice_en_19451288.mp3,teens
923404,common_voice_en_17869612.mp3,teens
747369,common_voice_en_15903503.mp3,teens
355955,common_voice_en_22810004.mp3,teens
985816,common_voice_en_18825818.mp3,teens
616058,common_voice_en_23715009.mp3,teens
785021,common_voice_en_21242119.mp3,teens
1162340,common_voice_en_18455772.mp3,teens
1162246,common_voice_en_18417561.mp3,teens
1163385,common_voice_en_18739370.mp3,teens
519450,common_voice_en_19696931.mp3,teens
755422,common_voice_en_20661161.mp3,teens
1092955,common_voice_en_23611257.mp3,teens
165292,common_voice_en_17373456.mp3,teens
1038593,common_voice_en_20876582.mp3,teens
253881,common_voice_en_62215.mp3,teens
250923,common_voice_en_264769.mp3,teens
720027,common_voice_en_19626398.mp3,teens
519475,common_voice_en_19697276.mp3,teens
477873,common_voice_en_18658292.mp3,teens
206576,common_voice_en_520577.mp3,teens
297075,common_voice_en_22472131.mp3,teens
761117,common_voice_en_64500.mp3,teens
387267,common_voice_en_22499297.mp3,teens
801352,common_voice_en_22255003.mp3,teens
550128,common_voice_en_22145350.mp3,teens
921335,common_voice_en_17291721.mp3,teens
753974,common_voice_en_24063105.mp3,teens
785091,common_voice_en_21246362.mp3,teens
440659,common_voice_en_588457.mp3,teens
1008414,common_voice_en_17287011.mp3,teens
625952,common_voice_en_635325.mp3,teens
209122,common_voice_en_23653886.mp3,teens
1166037,common_voice_en_19439582.mp3,teens
1686,common_voice_en_18062241.mp3,teens
1049471,common_voice_en_18261194.mp3,teens
787844,common_voice_en_23404504.mp3,teens
787810,common_voice_en_23404396.mp3,teens
1008960,common_voice_en_17377990.mp3,teens
1163487,common_voice_en_18739584.mp3,teens
714718,common_voice_en_18466965.mp3,teens
110684,common_voice_en_17262290.mp3,teens
1092178,common_voice_en_23345488.mp3,teens
923585,common_voice_en_17909066.mp3,teens
122058,common_voice_en_18652724.mp3,teens
563081,common_voice_en_22351824.mp3,teens
530750,common_voice_en_17258743.mp3,teens
196285,common_voice_en_22685565.mp3,teens
434523,common_voice_en_549399.mp3,teens
1166394,common_voice_en_19533020.mp3,teens
1038439,common_voice_en_20866776.mp3,teens
1162061,common_voice_en_15904045.mp3,teens
832768,common_voice_en_18708972.mp3,teens
742857,common_voice_en_23621575.mp3,teens
314412,common_voice_en_19501693.mp3,teens
334374,common_voice_en_18116575.mp3,teens
793853,common_voice_en_22131037.mp3,teens
1051081,common_voice_en_23884158.mp3,teens
1038124,common_voice_en_20859946.mp3,teens
580802,common_voice_en_19592079.mp3,teens
671066,common_voice_en_20429275.mp3,teens
515105,common_voice_en_119273.mp3,teens
1008535,common_voice_en_17290455.mp3,teens
356068,common_voice_en_17701057.mp3,teens
1169296,common_voice_en_20784126.mp3,teens
275126,common_voice_en_19717224.mp3,teens
431748,common_voice_en_23617634.mp3,teens
158878,common_voice_en_18442139.mp3,teens
123509,common_voice_en_511041.mp3,teens
29170,common_voice_en_17272824.mp3,teens
1037723,common_voice_en_17250816.mp3,teens
1092483,common_voice_en_23392386.mp3,teens
986033,common_voice_en_22793725.mp3,teens
1164889,common_voice_en_19081516.mp3,teens
1164826,common_voice_en_19068074.mp3,teens
1167017,common_voice_en_19804557.mp3,teens
158870,common_voice_en_18441822.mp3,teens
836101,common_voice_en_22926068.mp3,teens
365948,common_voice_en_416698.mp3,teens
755463,common_voice_en_20661244.mp3,teens
640565,common_voice_en_21780303.mp3,teens
717479,common_voice_en_20976716.mp3,teens
1168998,common_voice_en_20704095.mp3,teens
1165259,common_voice_en_19206551.mp3,teens
57827,common_voice_en_61302.mp3,teens
1170846,common_voice_en_21595164.mp3,teens
507681,common_voice_en_23656192.mp3,teens
1171358,common_voice_en_21862351.mp3,teens
628120,common_voice_en_17730134.mp3,teens
567658,common_voice_en_17266973.mp3,teens
753913,common_voice_en_24062464.mp3,teens
706555,common_voice_en_508681.mp3,teens
236833,common_voice_en_19599219.mp3,teens
755464,common_voice_en_20661245.mp3,teens
325751,common_voice_en_203232.mp3,teens
1168077,common_voice_en_20366174.mp3,teens
320481,common_voice_en_19857513.mp3,teens
91709,common_voice_en_21908107.mp3,teens
1164819,common_voice_en_19068054.mp3,teens
299747,common_voice_en_21832618.mp3,teens
538823,common_voice_en_72360.mp3,teens
350688,common_voice_en_18402475.mp3,teens
580376,common_voice_en_23632709.mp3,teens
188099,common_voice_en_19808624.mp3,teens
732719,common_voice_en_17260374.mp3,teens
1092014,common_voice_en_23340488.mp3,teens
318843,common_voice_en_21307468.mp3,teens
732832,common_voice_en_17260504.mp3,teens
1162584,common_voice_en_18502504.mp3,teens
223314,common_voice_en_17909255.mp3,teens
514816,common_voice_en_638743.mp3,teens
10849,common_voice_en_19050518.mp3,teens
1093082,common_voice_en_23829907.mp3,teens
119352,common_voice_en_17282317.mp3,teens
325631,common_voice_en_20038804.mp3,teens
379203,common_voice_en_18995653.mp3,teens
724158,common_voice_en_23639663.mp3,teens
665748,common_voice_en_255651.mp3,teens
580984,common_voice_en_560368.mp3,teens
604868,common_voice_en_17255779.mp3,teens
1166675,common_voice_en_19591699.mp3,teens
862119,common_voice_en_19908578.mp3,teens
617098,common_voice_en_21355188.mp3,teens
1092859,common_voice_en_23558536.mp3,teens
51336,common_voice_en_20525331.mp3,teens
522374,common_voice_en_19747484.mp3,teens
479189,common_voice_en_637825.mp3,teens
493959,common_voice_en_18262539.mp3,teens
96769,common_voice_en_638638.mp3,teens
97205,common_voice_en_21176569.mp3,teens
689701,common_voice_en_23565274.mp3,teens
1170052,common_voice_en_21139007.mp3,teens
820048,common_voice_en_21721373.mp3,teens
455042,common_voice_en_17268413.mp3,teens
1050395,common_voice_en_18279943.mp3,teens
1048453,common_voice_en_17270028.mp3,teens
297033,common_voice_en_17288466.mp3,teens
313874,common_voice_en_21917822.mp3,teens
624487,common_voice_en_22068881.mp3,teens
537642,common_voice_en_19157131.mp3,teens
1008799,common_voice_en_17321832.mp3,teens
297072,common_voice_en_22472128.mp3,teens
665720,common_voice_en_255622.mp3,teens
440288,common_voice_en_556848.mp3,teens
1164453,common_voice_en_19008015.mp3,teens
1162961,common_voice_en_18618014.mp3,teens
801417,common_voice_en_22264992.mp3,teens
530873,common_voice_en_19720497.mp3,teens
623446,common_voice_en_24011287.mp3,teens
505212,common_voice_en_594096.mp3,teens
365417,common_voice_en_17254598.mp3,teens
1169216,common_voice_en_20784010.mp3,teens
111609,common_voice_en_240298.mp3,teens
510275,common_voice_en_595625.mp3,teens
196118,common_voice_en_209374.mp3,teens
1170199,common_voice_en_21250374.mp3,teens
831118,common_voice_en_21372804.mp3,teens
515160,common_voice_en_119332.mp3,teens
853871,common_voice_en_22466977.mp3,teens
1164103,common_voice_en_18945612.mp3,teens
907145,common_voice_en_18315595.mp3,teens
692542,common_voice_en_18614963.mp3,teens
494759,common_voice_en_75791.mp3,teens
766714,common_voice_en_17582775.mp3,teens
1092544,common_voice_en_23395840.mp3,teens
794713,common_voice_en_103142.mp3,teens
265754,common_voice_en_20261598.mp3,teens
538862,common_voice_en_72405.mp3,teens
923594,common_voice_en_17909075.mp3,teens
476378,common_voice_en_23611571.mp3,teens
455549,common_voice_en_19995468.mp3,teens
205482,common_voice_en_23778496.mp3,teens
551818,common_voice_en_20993589.mp3,teens
508324,common_voice_en_20118242.mp3,teens
1038275,common_voice_en_20860887.mp3,teens
1166203,common_voice_en_19472158.mp3,teens
447844,common_voice_en_137454.mp3,teens
923553,common_voice_en_17909033.mp3,teens
434500,common_voice_en_549374.mp3,teens
985489,common_voice_en_18779875.mp3,teens
474002,common_voice_en_18326009.mp3,teens
509370,common_voice_en_22151340.mp3,teens
371739,common_voice_en_21920817.mp3,teens
381699,common_voice_en_22020148.mp3,teens
1164295,common_voice_en_18978740.mp3,teens
698970,common_voice_en_70762.mp3,teens
586985,common_voice_en_17297104.mp3,teens
680750,common_voice_en_17283748.mp3,teens
223341,common_voice_en_17264066.mp3,teens
692892,common_voice_en_613529.mp3,teens
510231,common_voice_en_595578.mp3,teens
395032,common_voice_en_691206.mp3,teens
565951,common_voice_en_18745452.mp3,teens
385848,common_voice_en_21522005.mp3,teens
1050900,common_voice_en_18712653.mp3,teens
497783,common_voice_en_22019226.mp3,teens
280093,common_voice_en_20379897.mp3,teens
620368,common_voice_en_83668.mp3,teens
310668,common_voice_en_23310433.mp3,teens
794924,common_voice_en_103368.mp3,teens
1162353,common_voice_en_18455793.mp3,teens
624462,common_voice_en_22068175.mp3,teens
143794,common_voice_en_22155634.mp3,teens
680805,common_voice_en_17283823.mp3,teens
1170327,common_voice_en_21250771.mp3,teens
1164478,common_voice_en_19018817.mp3,teens
280080,common_voice_en_20379879.mp3,teens
986005,common_voice_en_22793694.mp3,teens
841761,common_voice_en_41065.mp3,teens
401609,common_voice_en_22002892.mp3,teens
572171,common_voice_en_21877814.mp3,teens
437381,common_voice_en_18529421.mp3,teens
1168684,common_voice_en_20562611.mp3,teens
322520,common_voice_en_24014545.mp3,teens
339303,common_voice_en_19733878.mp3,teens
1092603,common_voice_en_23403400.mp3,teens
54681,common_voice_en_19957417.mp3,teens
907246,common_voice_en_18315854.mp3,teens
223345,common_voice_en_17264197.mp3,teens
1171393,common_voice_en_21862570.mp3,teens
326087,common_voice_en_19636004.mp3,teens
508362,common_voice_en_20148829.mp3,teens
565587,common_voice_en_23385808.mp3,teens
39175,common_voice_en_18546565.mp3,teens
524926,common_voice_en_20229535.mp3,teens
285801,common_voice_en_18907841.mp3,teens
907218,common_voice_en_18315782.mp3,teens
1162723,common_voice_en_18526862.mp3,teens
521535,common_voice_en_20251.mp3,teens
297820,common_voice_en_22215842.mp3,teens
431443,common_voice_en_22049435.mp3,teens
312451,common_voice_en_17270932.mp3,teens
471713,common_voice_en_528727.mp3,teens
18624,common_voice_en_20008987.mp3,teens
795100,common_voice_en_17276978.mp3,teens
1048849,common_voice_en_17424487.mp3,teens
537639,common_voice_en_19157125.mp3,teens
1048973,common_voice_en_17448924.mp3,teens
1166819,common_voice_en_19742451.mp3,teens
640952,common_voice_en_574586.mp3,teens
819521,common_voice_en_18409407.mp3,teens
1163219,common_voice_en_18658162.mp3,teens
885858,common_voice_en_700394.mp3,teens
1169812,common_voice_en_20947737.mp3,teens
671102,common_voice_en_20430042.mp3,teens
407275,common_voice_en_19455840.mp3,teens
358118,common_voice_en_19596019.mp3,teens
596387,common_voice_en_21977096.mp3,teens
325630,common_voice_en_20038802.mp3,teens
347321,common_voice_en_20727232.mp3,teens
469623,common_voice_en_18343951.mp3,teens
1171030,common_voice_en_21692260.mp3,teens
445193,common_voice_en_19732464.mp3,teens
316531,common_voice_en_19942674.mp3,teens
1008810,common_voice_en_17321853.mp3,teens
717408,common_voice_en_20952915.mp3,teens
596413,common_voice_en_21977426.mp3,teens
820235,common_voice_en_22144490.mp3,teens
1170350,common_voice_en_21329610.mp3,teens
547397,common_voice_en_18465584.mp3,teens
242672,common_voice_en_54507.mp3,teens
841562,common_voice_en_40848.mp3,teens
1091639,common_voice_en_22919328.mp3,teens
836363,common_voice_en_23235404.mp3,teens
1170258,common_voice_en_21250535.mp3,teens
1163088,common_voice_en_18657988.mp3,teens
844225,common_voice_en_20522431.mp3,teens
1163947,common_voice_en_18873476.mp3,teens
1163325,common_voice_en_18699346.mp3,teens
113905,common_voice_en_22150756.mp3,teens
119497,common_voice_en_17271481.mp3,teens
147066,common_voice_en_20919.mp3,teens
1163521,common_voice_en_18778691.mp3,teens
588497,common_voice_en_536985.mp3,teens
566616,common_voice_en_18902034.mp3,teens
1167100,common_voice_en_19838303.mp3,teens
611544,common_voice_en_20169565.mp3,teens
454680,common_voice_en_18083376.mp3,teens
1048602,common_voice_en_17272124.mp3,teens
1169400,common_voice_en_20827084.mp3,teens
1167738,common_voice_en_20197048.mp3,teens
728061,common_voice_en_19799121.mp3,teens
144413,common_voice_en_489206.mp3,teens
921354,common_voice_en_17291749.mp3,teens
1048605,common_voice_en_17272127.mp3,teens
1050145,common_voice_en_370841.mp3,teens
35949,common_voice_en_31170.mp3,teens
534906,common_voice_en_23537327.mp3,teens
1170711,common_voice_en_21478159.mp3,teens
793743,common_voice_en_19974689.mp3,teens
635787,common_voice_en_15734840.mp3,teens
482551,common_voice_en_34474.mp3,teens
537629,common_voice_en_19157028.mp3,teens
736745,common_voice_en_253700.mp3,teens
506935,common_voice_en_79006.mp3,teens
923466,common_voice_en_17871347.mp3,teens
605673,common_voice_en_18644653.mp3,teens
386781,common_voice_en_17246055.mp3,teens
322508,common_voice_en_24014518.mp3,teens
203578,common_voice_en_23728830.mp3,teens
512978,common_voice_en_19980710.mp3,teens
605971,common_voice_en_17287567.mp3,teens
1049367,common_voice_en_17884720.mp3,teens
1170240,common_voice_en_21250438.mp3,teens
665813,common_voice_en_255717.mp3,teens
1008199,common_voice_en_17280709.mp3,teens
1049381,common_voice_en_17962166.mp3,teens
635429,common_voice_en_20043184.mp3,teens
47270,common_voice_en_17766029.mp3,teens
1049006,common_voice_en_17524560.mp3,teens
558526,common_voice_en_18886970.mp3,teens
570743,common_voice_en_17323780.mp3,teens
885930,common_voice_en_700468.mp3,teens
1092266,common_voice_en_23350581.mp3,teens
167045,common_voice_en_22084897.mp3,teens
407280,common_voice_en_19455847.mp3,teens
1165143,common_voice_en_19164989.mp3,teens
1092204,common_voice_en_23345524.mp3,teens
524934,common_voice_en_20230179.mp3,teens
1048416,common_voice_en_17269981.mp3,teens
1162234,common_voice_en_18417545.mp3,teens
473976,common_voice_en_18325779.mp3,teens
628135,common_voice_en_17730154.mp3,teens
1169525,common_voice_en_20878373.mp3,teens
298108,common_voice_en_20156699.mp3,teens
164346,common_voice_en_22301489.mp3,teens
480044,common_voice_en_18986360.mp3,teens
362023,common_voice_en_46135.mp3,teens
