,path,age
626449,common_voice_en_555343.wav,thirties
465096,common_voice_en_18994378.wav,thirties
996022,common_voice_en_23816994.wav,thirties
474268,common_voice_en_19718475.wav,thirties
1021184,common_voice_en_19840978.wav,thirties
498972,common_voice_en_180848.wav,thirties
672743,common_voice_en_131380.wav,thirties
261466,common_voice_en_522106.wav,thirties
480753,common_voice_en_20067341.wav,thirties
179024,common_voice_en_17913772.wav,thirties
355667,common_voice_en_19746727.wav,thirties
868572,common_voice_en_18634643.wav,thirties
1194740,common_voice_en_21500163.wav,thirties
182513,common_voice_en_20525141.wav,thirties
924529,common_voice_en_17251269.wav,thirties
1191790,common_voice_en_20938833.wav,thirties
488118,common_voice_en_22930386.wav,thirties
750843,common_voice_en_18770980.wav,thirties
923967,common_voice_en_17910538.wav,thirties
179358,common_voice_en_19877476.wav,thirties
54838,common_voice_en_19827788.wav,thirties
606959,common_voice_en_18907671.wav,thirties
762498,common_voice_en_127949.wav,thirties
298072,common_voice_en_18401716.wav,thirties
1189959,common_voice_en_20203205.wav,thirties
521821,common_voice_en_483131.wav,thirties
718527,common_voice_en_21555014.wav,thirties
609402,common_voice_en_141344.wav,thirties
404719,common_voice_en_20952846.wav,thirties
1122204,common_voice_en_18423052.wav,thirties
716194,common_voice_en_753.wav,thirties
1187788,common_voice_en_18514808.wav,thirties
691658,common_voice_en_697847.wav,thirties
665566,common_voice_en_75575.wav,thirties
1195345,common_voice_en_21636373.wav,thirties
962642,common_voice_en_20879422.wav,thirties
764694,common_voice_en_386688.wav,thirties
843597,common_voice_en_192924.wav,thirties
807076,common_voice_en_17277912.wav,thirties
966331,common_voice_en_20173483.wav,thirties
990597,common_voice_en_21447777.wav,thirties
1070828,common_voice_en_23628110.wav,thirties
327581,common_voice_en_277020.wav,thirties
790488,common_voice_en_19638334.wav,thirties
592344,common_voice_en_21876429.wav,thirties
467042,common_voice_en_219913.wav,thirties
492070,common_voice_en_571634.wav,thirties
986606,common_voice_en_594808.wav,thirties
1091158,common_voice_en_17322165.wav,thirties
514716,common_voice_en_613597.wav,thirties
1194086,common_voice_en_21355912.wav,thirties
772900,common_voice_en_17279015.wav,thirties
963106,common_voice_en_21764584.wav,thirties
571535,common_voice_en_553846.wav,thirties
1001109,common_voice_en_17941394.wav,thirties
427153,common_voice_en_644540.wav,thirties
821876,common_voice_en_548567.wav,thirties
824060,common_voice_en_22545563.wav,thirties
1191100,common_voice_en_20887818.wav,thirties
596929,common_voice_en_588126.wav,thirties
963571,common_voice_en_19412016.wav,thirties
1183628,common_voice_en_17848897.wav,thirties
520620,common_voice_en_20796666.wav,thirties
1186192,common_voice_en_18441781.wav,thirties
911886,common_voice_en_17562216.wav,thirties
941057,common_voice_en_23835314.wav,thirties
609271,common_voice_en_19678350.wav,thirties
776864,common_voice_en_622854.wav,thirties
231684,common_voice_en_601646.wav,thirties
941027,common_voice_en_23835284.wav,thirties
797849,common_voice_en_22094373.wav,thirties
864586,common_voice_en_23752405.wav,thirties
575376,common_voice_en_17268644.wav,thirties
718169,common_voice_en_19954226.wav,thirties
766304,common_voice_en_21283081.wav,thirties
755294,common_voice_en_663875.wav,thirties
654781,common_voice_en_18812568.wav,thirties
157508,common_voice_en_17256224.wav,thirties
1009711,common_voice_en_21185483.wav,thirties
474637,common_voice_en_17940427.wav,thirties
804981,common_voice_en_19840.wav,thirties
1015114,common_voice_en_21944799.wav,thirties
644592,common_voice_en_19281429.wav,thirties
1188942,common_voice_en_20067532.wav,thirties
1188450,common_voice_en_18787659.wav,thirties
613075,common_voice_en_22184850.wav,thirties
399291,common_voice_en_17252734.wav,thirties
575116,common_voice_en_684600.wav,thirties
685569,common_voice_en_20304466.wav,thirties
374962,common_voice_en_19300997.wav,thirties
785799,common_voice_en_18010556.wav,thirties
758163,common_voice_en_23607637.wav,thirties
336705,common_voice_en_21400436.wav,thirties
1195036,common_voice_en_21529907.wav,thirties
1064954,common_voice_en_18132511.wav,thirties
1082133,common_voice_en_51427.wav,thirties
1034394,common_voice_en_18436347.wav,thirties
734959,common_voice_en_17745704.wav,thirties
382370,common_voice_en_23357828.wav,thirties
61524,common_voice_en_21352217.wav,thirties
1195959,common_voice_en_21735016.wav,thirties
774106,common_voice_en_18518144.wav,thirties
1122387,common_voice_en_18444130.wav,thirties
217940,common_voice_en_23649439.wav,thirties
1184174,common_voice_en_18253502.wav,thirties
1065342,common_voice_en_18139488.wav,thirties
805537,common_voice_en_17956066.wav,thirties
729850,common_voice_en_20946938.wav,thirties
343329,common_voice_en_17260827.wav,thirties
879638,common_voice_en_24066308.wav,thirties
792524,common_voice_en_479187.wav,thirties
268036,common_voice_en_19672240.wav,thirties
988147,common_voice_en_20504157.wav,thirties
1040248,common_voice_en_17840896.wav,thirties
1196531,common_voice_en_21838901.wav,thirties
1193137,common_voice_en_21240236.wav,thirties
241507,common_voice_en_22726386.wav,thirties
716229,common_voice_en_790.wav,thirties
1005700,common_voice_en_692412.wav,thirties
923823,common_voice_en_17910368.wav,thirties
1069602,common_voice_en_23606413.wav,thirties
644528,common_voice_en_215928.wav,thirties
26075,common_voice_en_691926.wav,thirties
990266,common_voice_en_21399632.wav,thirties
624257,common_voice_en_21696779.wav,thirties
869627,common_voice_en_21396963.wav,thirties
1197140,common_voice_en_22029600.wav,thirties
1014855,common_voice_en_21819244.wav,thirties
581073,common_voice_en_13623.wav,thirties
575050,common_voice_en_530540.wav,thirties
956644,common_voice_en_23955438.wav,thirties
1183012,common_voice_en_17833705.wav,thirties
275991,common_voice_en_22121889.wav,thirties
529345,common_voice_en_18543674.wav,thirties
628218,common_voice_en_583407.wav,thirties
1071027,common_voice_en_23633446.wav,thirties
974053,common_voice_en_18549491.wav,thirties
383756,common_voice_en_1466782.wav,thirties
138526,common_voice_en_19604058.wav,thirties
1032510,common_voice_en_617766.wav,thirties
1065314,common_voice_en_18137904.wav,thirties
993439,common_voice_en_20481493.wav,thirties
154309,common_voice_en_681451.wav,thirties
221566,common_voice_en_19663747.wav,thirties
1021073,common_voice_en_19815871.wav,thirties
232397,common_voice_en_17529955.wav,thirties
868113,common_voice_en_19150735.wav,thirties
972076,common_voice_en_21763733.wav,thirties
818508,common_voice_en_17937296.wav,thirties
840920,common_voice_en_592673.wav,thirties
709732,common_voice_en_23377951.wav,thirties
425737,common_voice_en_17262927.wav,thirties
238475,common_voice_en_19942519.wav,thirties
800134,common_voice_en_19561017.wav,thirties
1195145,common_voice_en_21547329.wav,thirties
524756,common_voice_en_19940617.wav,thirties
215290,common_voice_en_319541.wav,thirties
1196824,common_voice_en_21892403.wav,thirties
869440,common_voice_en_20984477.wav,thirties
481389,common_voice_en_17857267.wav,thirties
791859,common_voice_en_690388.wav,thirties
528833,common_voice_en_680479.wav,thirties
75338,common_voice_en_20045637.wav,thirties
1195381,common_voice_en_21636534.wav,thirties
1190141,common_voice_en_20247183.wav,thirties
24224,common_voice_en_687350.wav,thirties
796078,common_voice_en_18846691.wav,thirties
896250,common_voice_en_20725974.wav,thirties
216048,common_voice_en_23806058.wav,thirties
69210,common_voice_en_18090738.wav,thirties
995499,common_voice_en_23787700.wav,thirties
351871,common_voice_en_18713833.wav,thirties
868186,common_voice_en_19150899.wav,thirties
275979,common_voice_en_22121664.wav,thirties
971657,common_voice_en_21721538.wav,thirties
433370,common_voice_en_648563.wav,thirties
665598,common_voice_en_75608.wav,thirties
277753,common_voice_en_23615327.wav,thirties
974003,common_voice_en_18545226.wav,thirties
1035040,common_voice_en_19293376.wav,thirties
739641,common_voice_en_516687.wav,thirties
415304,common_voice_en_20872612.wav,thirties
1094590,common_voice_en_19500425.wav,thirties
681901,common_voice_en_23807000.wav,thirties
972006,common_voice_en_21753162.wav,thirties
641231,common_voice_en_21368393.wav,thirties
1064948,common_voice_en_18132500.wav,thirties
473282,common_voice_en_17264872.wav,thirties
323779,common_voice_en_101312.wav,thirties
587990,common_voice_en_15733797.wav,thirties
343343,common_voice_en_17261151.wav,thirties
528799,common_voice_en_680445.wav,thirties
1195946,common_voice_en_21734948.wav,thirties
881738,common_voice_en_19149060.wav,thirties
869528,common_voice_en_21328656.wav,thirties
234356,common_voice_en_21504885.wav,thirties
991738,common_voice_en_633145.wav,thirties
486377,common_voice_en_20664274.wav,thirties
327952,common_voice_en_146672.wav,thirties
706247,common_voice_en_20008284.wav,thirties
1197117,common_voice_en_22029261.wav,thirties
1005877,common_voice_en_692630.wav,thirties
974282,common_voice_en_18606410.wav,thirties
765556,common_voice_en_18666478.wav,thirties
471480,common_voice_en_18853669.wav,thirties
1040797,common_voice_en_17844155.wav,thirties
941679,common_voice_en_317204.wav,thirties
972245,common_voice_en_23737381.wav,thirties
432031,common_voice_en_169089.wav,thirties
196008,common_voice_en_17293857.wav,thirties
591330,common_voice_en_17247858.wav,thirties
789443,common_voice_en_509629.wav,thirties
891361,common_voice_en_624813.wav,thirties
872617,common_voice_en_19010065.wav,thirties
1091206,common_voice_en_18338889.wav,thirties
685517,common_voice_en_20304335.wav,thirties
892926,common_voice_en_18829731.wav,thirties
854627,common_voice_en_44938.wav,thirties
1096032,common_voice_en_21660887.wav,thirties
740709,common_voice_en_90473.wav,thirties
732050,common_voice_en_17366769.wav,thirties
582354,common_voice_en_542793.wav,thirties
789696,common_voice_en_19813557.wav,thirties
390195,common_voice_en_17260577.wav,thirties
668237,common_voice_en_20090957.wav,thirties
1095530,common_voice_en_19953430.wav,thirties
780919,common_voice_en_19740642.wav,thirties
586042,common_voice_en_57668.wav,thirties
1041268,common_voice_en_17849209.wav,thirties
943177,common_voice_en_17412177.wav,thirties
1187665,common_voice_en_18510607.wav,thirties
1046713,common_voice_en_18171415.wav,thirties
1041182,common_voice_en_17849116.wav,thirties
1015646,common_voice_en_22469918.wav,thirties
255218,common_voice_en_20710910.wav,thirties
188755,common_voice_en_550283.wav,thirties
883785,common_voice_en_426217.wav,thirties
402891,common_voice_en_19635541.wav,thirties
940795,common_voice_en_23798217.wav,thirties
499303,common_voice_en_17257724.wav,thirties
298529,common_voice_en_19051253.wav,thirties
783448,common_voice_en_535813.wav,thirties
843561,common_voice_en_192888.wav,thirties
333756,common_voice_en_15706009.wav,thirties
459760,common_voice_en_679555.wav,thirties
530534,common_voice_en_19973652.wav,thirties
612885,common_voice_en_10586915.wav,thirties
567405,common_voice_en_34598.wav,thirties
1094706,common_voice_en_19516290.wav,thirties
895421,common_voice_en_21102444.wav,thirties
615647,common_voice_en_677170.wav,thirties
1015179,common_voice_en_22063463.wav,thirties
1009686,common_voice_en_21185355.wav,thirties
954161,common_voice_en_21349004.wav,thirties
996213,common_voice_en_23342219.wav,thirties
155357,common_voice_en_19616287.wav,thirties
279548,common_voice_en_18057884.wav,thirties
1005817,common_voice_en_692557.wav,thirties
491714,common_voice_en_18341021.wav,thirties
346093,common_voice_en_641642.wav,thirties
1065874,common_voice_en_18157115.wav,thirties
924568,common_voice_en_17251350.wav,thirties
513407,common_voice_en_22760183.wav,thirties
846745,common_voice_en_17288729.wav,thirties
144540,common_voice_en_22254656.wav,thirties
1192202,common_voice_en_20964028.wav,thirties
870509,common_voice_en_19780098.wav,thirties
200626,common_voice_en_17403015.wav,thirties
1021169,common_voice_en_19821521.wav,thirties
830801,common_voice_en_20817928.wav,thirties
400633,common_voice_en_21776767.wav,thirties
1013340,common_voice_en_18606257.wav,thirties
966551,common_voice_en_20255988.wav,thirties
573867,common_voice_en_19137046.wav,thirties
941277,common_voice_en_316800.wav,thirties
612918,common_voice_en_10586961.wav,thirties
796440,common_voice_en_549758.wav,thirties
1191102,common_voice_en_20887821.wav,thirties
1189858,common_voice_en_20190188.wav,thirties
843541,common_voice_en_192868.wav,thirties
953873,common_voice_en_21344366.wav,thirties
529571,common_voice_en_17736894.wav,thirties
726496,common_voice_en_23988342.wav,thirties
87847,common_voice_en_20076097.wav,thirties
972896,common_voice_en_695841.wav,thirties
828403,common_voice_en_10732348.wav,thirties
846518,common_voice_en_17287463.wav,thirties
876629,common_voice_en_20533186.wav,thirties
615925,common_voice_en_514271.wav,thirties
700130,common_voice_en_22058473.wav,thirties
396378,common_voice_en_18459529.wav,thirties
938175,common_voice_en_19497566.wav,thirties
1005385,common_voice_en_529348.wav,thirties
644473,common_voice_en_215872.wav,thirties
671551,common_voice_en_20391624.wav,thirties
177612,common_voice_en_17716576.wav,thirties
319562,common_voice_en_561308.wav,thirties
563850,common_voice_en_20490992.wav,thirties
1184241,common_voice_en_18259271.wav,thirties
702162,common_voice_en_19609395.wav,thirties
404201,common_voice_en_19310558.wav,thirties
1009727,common_voice_en_21185596.wav,thirties
529138,common_voice_en_20878006.wav,thirties
954094,common_voice_en_21345658.wav,thirties
663391,common_voice_en_657087.wav,thirties
782920,common_voice_en_685377.wav,thirties
792332,common_voice_en_478977.wav,thirties
1185176,common_voice_en_18416131.wav,thirties
646852,common_voice_en_20735497.wav,thirties
550756,common_voice_en_23722022.wav,thirties
263528,common_voice_en_479702.wav,thirties
962963,common_voice_en_21534780.wav,thirties
338387,common_voice_en_22073219.wav,thirties
1187333,common_voice_en_18503874.wav,thirties
306334,common_voice_en_128376.wav,thirties
1186742,common_voice_en_18491639.wav,thirties
1189194,common_voice_en_20105454.wav,thirties
616524,common_voice_en_17776150.wav,thirties
911896,common_voice_en_17562233.wav,thirties
371168,common_voice_en_18337198.wav,thirties
978629,common_voice_en_24014020.wav,thirties
785787,common_voice_en_18010445.wav,thirties
935701,common_voice_en_492235.wav,thirties
20087,common_voice_en_19948199.wav,thirties
1189943,common_voice_en_20203168.wav,thirties
525762,common_voice_en_176515.wav,thirties
820724,common_voice_en_174380.wav,thirties
420854,common_voice_en_638464.wav,thirties
438939,common_voice_en_586023.wav,thirties
433390,common_voice_en_648583.wav,thirties
224941,common_voice_en_18521631.wav,thirties
873537,common_voice_en_17704070.wav,thirties
43088,common_voice_en_154274.wav,thirties
972820,common_voice_en_695765.wav,thirties
956727,common_voice_en_24000126.wav,thirties
1120360,common_voice_en_18403526.wav,thirties
1071102,common_voice_en_23646159.wav,thirties
366338,common_voice_en_22089220.wav,thirties
990637,common_voice_en_21458101.wav,thirties
443189,common_voice_en_18857328.wav,thirties
1015478,common_voice_en_22379202.wav,thirties
1185219,common_voice_en_18416175.wav,thirties
318608,common_voice_en_18815079.wav,thirties
1122414,common_voice_en_18444182.wav,thirties
1080919,common_voice_en_50201.wav,thirties
1193069,common_voice_en_21175666.wav,thirties
157810,common_voice_en_17639189.wav,thirties
869656,common_voice_en_21506969.wav,thirties
426582,common_voice_en_18832707.wav,thirties
1065775,common_voice_en_18156228.wav,thirties
516129,common_voice_en_18512376.wav,thirties
986649,common_voice_en_594856.wav,thirties
52449,common_voice_en_21370642.wav,thirties
854501,common_voice_en_44808.wav,thirties
424156,common_voice_en_17291244.wav,thirties
1009236,common_voice_en_19548001.wav,thirties
506639,common_voice_en_663216.wav,thirties
787549,common_voice_en_20358133.wav,thirties
751228,common_voice_en_20064174.wav,thirties
1095355,common_voice_en_19868376.wav,thirties
1070035,common_voice_en_23611092.wav,thirties
868120,common_voice_en_19150742.wav,thirties
961948,common_voice_en_94809.wav,thirties
731335,common_voice_en_140746.wav,thirties
345269,common_voice_en_18868832.wav,thirties
531145,common_voice_en_21305851.wav,thirties
956767,common_voice_en_24028098.wav,thirties
1190394,common_voice_en_20298321.wav,thirties
925431,common_voice_en_18846219.wav,thirties
340854,common_voice_en_633405.wav,thirties
373531,common_voice_en_23929217.wav,thirties
111275,common_voice_en_222098.wav,thirties
1089054,common_voice_en_525561.wav,thirties
617783,common_voice_en_21419396.wav,thirties
956260,common_voice_en_22380504.wav,thirties
884363,common_voice_en_18620058.wav,thirties
1189901,common_voice_en_20190241.wav,thirties
654676,common_voice_en_18775137.wav,thirties
569044,common_voice_en_20877809.wav,thirties
1013341,common_voice_en_18606258.wav,thirties
1188547,common_voice_en_19917984.wav,thirties
549860,common_voice_en_22373685.wav,thirties
1090281,common_voice_en_527066.wav,thirties
513188,common_voice_en_19758914.wav,thirties
670213,common_voice_en_685046.wav,thirties
1040774,common_voice_en_17844131.wav,thirties
373566,common_voice_en_668951.wav,thirties
313580,common_voice_en_22204949.wav,thirties
296195,common_voice_en_490397.wav,thirties
46186,common_voice_en_17855752.wav,thirties
347423,common_voice_en_19672681.wav,thirties
1000713,common_voice_en_17902110.wav,thirties
1041413,common_voice_en_17857043.wav,thirties
1186674,common_voice_en_18491336.wav,thirties
1065062,common_voice_en_18133078.wav,thirties
331646,common_voice_en_17272266.wav,thirties
935298,common_voice_en_491824.wav,thirties
766487,common_voice_en_22233861.wav,thirties
319266,common_voice_en_16185358.wav,thirties
1182775,common_voice_en_17803191.wav,thirties
962926,common_voice_en_21490119.wav,thirties
369401,common_voice_en_23829847.wav,thirties
604337,common_voice_en_71093.wav,thirties
645973,common_voice_en_19168291.wav,thirties
724734,common_voice_en_461740.wav,thirties
1187892,common_voice_en_18518741.wav,thirties
1188226,common_voice_en_18560132.wav,thirties
1034481,common_voice_en_18810498.wav,thirties
824089,common_voice_en_22545709.wav,thirties
689933,common_voice_en_19020907.wav,thirties
867654,common_voice_en_20093191.wav,thirties
700082,common_voice_en_21852599.wav,thirties
716142,common_voice_en_697.wav,thirties
146002,common_voice_en_17829401.wav,thirties
655206,common_voice_en_584182.wav,thirties
1065042,common_voice_en_18132998.wav,thirties
1040340,common_voice_en_17843583.wav,thirties
487519,common_voice_en_18087210.wav,thirties
782881,common_voice_en_685337.wav,thirties
420413,common_voice_en_21963059.wav,thirties
366639,common_voice_en_17282402.wav,thirties
341751,common_voice_en_18909291.wav,thirties
864711,common_voice_en_23752655.wav,thirties
222125,common_voice_en_20716174.wav,thirties
525156,common_voice_en_580641.wav,thirties
880981,common_voice_en_21501023.wav,thirties
453043,common_voice_en_221912.wav,thirties
1192925,common_voice_en_21158289.wav,thirties
1194591,common_voice_en_21402733.wav,thirties
1187596,common_voice_en_18510317.wav,thirties
826977,common_voice_en_616283.wav,thirties
480800,common_voice_en_20067678.wav,thirties
987900,common_voice_en_20300796.wav,thirties
1093972,common_voice_en_17965607.wav,thirties
1006105,common_voice_en_17256725.wav,thirties
887095,common_voice_en_17390523.wav,thirties
728506,common_voice_en_611509.wav,thirties
731793,common_voice_en_18649712.wav,thirties
1040933,common_voice_en_17844396.wav,thirties
864874,common_voice_en_18697910.wav,thirties
1008023,common_voice_en_17339419.wav,thirties
1095996,common_voice_en_20511121.wav,thirties
606995,common_voice_en_18907714.wav,thirties
935410,common_voice_en_491942.wav,thirties
257998,common_voice_en_578150.wav,thirties
1021101,common_voice_en_19815929.wav,thirties
1122538,common_voice_en_18451474.wav,thirties
1194123,common_voice_en_21357089.wav,thirties
1196128,common_voice_en_21759862.wav,thirties
456137,common_voice_en_19696366.wav,thirties
972768,common_voice_en_695713.wav,thirties
864797,common_voice_en_23752777.wav,thirties
881714,common_voice_en_19148930.wav,thirties
362511,common_voice_en_15735796.wav,thirties
924358,common_voice_en_17250908.wav,thirties
1184249,common_voice_en_18259281.wav,thirties
358617,common_voice_en_217377.wav,thirties
1090776,common_voice_en_527667.wav,thirties
1094348,common_voice_en_18276189.wav,thirties
790558,common_voice_en_19697536.wav,thirties
735048,common_voice_en_18435601.wav,thirties
658135,common_voice_en_17267301.wav,thirties
1187753,common_voice_en_18514748.wav,thirties
1015543,common_voice_en_22413492.wav,thirties
1035039,common_voice_en_19293375.wav,thirties
571941,common_voice_en_19519329.wav,thirties
874457,common_voice_en_17344018.wav,thirties
260362,common_voice_en_23365547.wav,thirties
943041,common_voice_en_17411279.wav,thirties
546845,common_voice_en_19698550.wav,thirties
709606,common_voice_en_23070393.wav,thirties
186372,common_voice_en_175797.wav,thirties
579733,common_voice_en_17268845.wav,thirties
1045599,common_voice_en_18162770.wav,thirties
938346,common_voice_en_19501584.wav,thirties
1091271,common_voice_en_18353101.wav,thirties
317932,common_voice_en_22729081.wav,thirties
1095563,common_voice_en_19953578.wav,thirties
1184535,common_voice_en_18403733.wav,thirties
744970,common_voice_en_19817499.wav,thirties
1070243,common_voice_en_23615508.wav,thirties
538203,common_voice_en_17384880.wav,thirties
222118,common_voice_en_20583977.wav,thirties
724954,common_voice_en_20031851.wav,thirties
815379,common_voice_en_18675608.wav,thirties
1123181,common_voice_en_22960466.wav,thirties
828215,common_voice_en_514877.wav,thirties
694240,common_voice_en_19028872.wav,thirties
474962,common_voice_en_622986.wav,thirties
466137,common_voice_en_20433783.wav,thirties
455107,common_voice_en_17531551.wav,thirties
640459,common_voice_en_18330580.wav,thirties
963445,common_voice_en_19411801.wav,thirties
609251,common_voice_en_19677999.wav,thirties
675479,common_voice_en_536550.wav,thirties
963296,common_voice_en_23874105.wav,thirties
702205,common_voice_en_19609512.wav,thirties
911652,common_voice_en_17561930.wav,thirties
936716,common_voice_en_17935943.wav,thirties
1121009,common_voice_en_18411595.wav,thirties
1189372,common_voice_en_20130953.wav,thirties
1196758,common_voice_en_21886312.wav,thirties
1066296,common_voice_en_18234979.wav,thirties
973031,common_voice_en_695977.wav,thirties
817536,common_voice_en_488590.wav,thirties
245666,common_voice_en_21440659.wav,thirties
1193070,common_voice_en_21175877.wav,thirties
387165,common_voice_en_20546686.wav,thirties
972805,common_voice_en_695750.wav,thirties
297992,common_voice_en_19480469.wav,thirties
1094378,common_voice_en_18276250.wav,thirties
1182059,common_voice_en_481196.wav,thirties
835217,common_voice_en_20018544.wav,thirties
1186396,common_voice_en_18486966.wav,thirties
1191877,common_voice_en_20947108.wav,thirties
822601,common_voice_en_215467.wav,thirties
962653,common_voice_en_20910757.wav,thirties
502906,common_voice_en_19842106.wav,thirties
1090656,common_voice_en_527523.wav,thirties
1191771,common_voice_en_20938796.wav,thirties
854631,common_voice_en_44942.wav,thirties
990698,common_voice_en_21476613.wav,thirties
930966,common_voice_en_17771315.wav,thirties
24952,common_voice_en_20411637.wav,thirties
578772,common_voice_en_19501888.wav,thirties
1009314,common_voice_en_19552435.wav,thirties
1065364,common_voice_en_18139512.wav,thirties
1090640,common_voice_en_527506.wav,thirties
912015,common_voice_en_17562465.wav,thirties
581287,common_voice_en_21523099.wav,thirties
876526,common_voice_en_20533058.wav,thirties
619698,common_voice_en_17391909.wav,thirties
453001,common_voice_en_18914357.wav,thirties
497183,common_voice_en_19707320.wav,thirties
873653,common_voice_en_17808311.wav,thirties
558807,common_voice_en_212458.wav,thirties
797908,common_voice_en_22094780.wav,thirties
1194035,common_voice_en_21341912.wav,thirties
616112,common_voice_en_23752870.wav,thirties
800782,common_voice_en_17325025.wav,thirties
1040761,common_voice_en_17844118.wav,thirties
924679,common_voice_en_18893319.wav,thirties
566110,common_voice_en_20804958.wav,thirties
1009804,common_voice_en_21207750.wav,thirties
826919,common_voice_en_616225.wav,thirties
710250,common_voice_en_23352625.wav,thirties
656032,common_voice_en_24959.wav,thirties
996052,common_voice_en_23826160.wav,thirties
646036,common_voice_en_19187986.wav,thirties
1090627,common_voice_en_527489.wav,thirties
895314,common_voice_en_21102041.wav,thirties
1090440,common_voice_en_527257.wav,thirties
818465,common_voice_en_17916337.wav,thirties
1007393,common_voice_en_17288254.wav,thirties
678599,common_voice_en_19067269.wav,thirties
1181644,common_voice_en_480726.wav,thirties
724693,common_voice_en_461698.wav,thirties
573675,common_voice_en_17961302.wav,thirties
810050,common_voice_en_23359436.wav,thirties
179588,common_voice_en_19953288.wav,thirties
1122143,common_voice_en_18422593.wav,thirties
745702,common_voice_en_19694787.wav,thirties
843460,common_voice_en_192786.wav,thirties
1185062,common_voice_en_18416003.wav,thirties
941750,common_voice_en_317276.wav,thirties
1020827,common_voice_en_19716997.wav,thirties
324737,common_voice_en_19502295.wav,thirties
548669,common_voice_en_485432.wav,thirties
501683,common_voice_en_578493.wav,thirties
680613,common_voice_en_21692879.wav,thirties
444921,common_voice_en_87535.wav,thirties
1005739,common_voice_en_692461.wav,thirties
919765,common_voice_en_179125.wav,thirties
1188368,common_voice_en_18779978.wav,thirties
336799,common_voice_en_18829574.wav,thirties
762873,common_voice_en_22725184.wav,thirties
890640,common_voice_en_488052.wav,thirties
764914,common_voice_en_17628.wav,thirties
886913,common_voice_en_17390175.wav,thirties
748536,common_voice_en_22984515.wav,thirties
883601,common_voice_en_425989.wav,thirties
286709,common_voice_en_19883828.wav,thirties
923845,common_voice_en_17910390.wav,thirties
603387,common_voice_en_20205186.wav,thirties
886561,common_voice_en_19024739.wav,thirties
294897,common_voice_en_18471218.wav,thirties
1082167,common_voice_en_51461.wav,thirties
1005828,common_voice_en_692569.wav,thirties
700846,common_voice_en_21360481.wav,thirties
220656,common_voice_en_148706.wav,thirties
1009344,common_voice_en_19552866.wav,thirties
1021030,common_voice_en_19799781.wav,thirties
9963,common_voice_en_15734835.wav,thirties
1014910,common_voice_en_21853778.wav,thirties
1089347,common_voice_en_525913.wav,thirties
541012,common_voice_en_18221068.wav,thirties
1065115,common_voice_en_18135248.wav,thirties
1194743,common_voice_en_21500166.wav,thirties
907990,common_voice_en_18727611.wav,thirties
923993,common_voice_en_17910571.wav,thirties
1066022,common_voice_en_18161575.wav,thirties
691133,common_voice_en_20184039.wav,thirties
664759,common_voice_en_23354239.wav,thirties
549824,common_voice_en_22287662.wav,thirties
306060,common_voice_en_17247398.wav,thirties
867969,common_voice_en_20234529.wav,thirties
414076,common_voice_en_538699.wav,thirties
1120879,common_voice_en_18411323.wav,thirties
358974,common_voice_en_23686039.wav,thirties
762876,common_voice_en_22725190.wav,thirties
786340,common_voice_en_121038.wav,thirties
774970,common_voice_en_682096.wav,thirties
1181318,common_voice_en_84153.wav,thirties
292012,common_voice_en_498988.wav,thirties
1181835,common_voice_en_480941.wav,thirties
1196169,common_voice_en_21771447.wav,thirties
447795,common_voice_en_19519452.wav,thirties
529185,common_voice_en_20879175.wav,thirties
534153,common_voice_en_18602241.wav,thirties
943293,common_voice_en_17412397.wav,thirties
996638,common_voice_en_23349329.wav,thirties
296424,common_voice_en_480154.wav,thirties
1196070,common_voice_en_21750466.wav,thirties
625444,common_voice_en_18946953.wav,thirties
764655,common_voice_en_137549.wav,thirties
716148,common_voice_en_703.wav,thirties
1189068,common_voice_en_20080862.wav,thirties
732110,common_voice_en_17366944.wav,thirties
809984,common_voice_en_18939166.wav,thirties
990635,common_voice_en_21458097.wav,thirties
815397,common_voice_en_18675628.wav,thirties
1070809,common_voice_en_23628088.wav,thirties
1189342,common_voice_en_20130832.wav,thirties
856126,common_voice_en_17570715.wav,thirties
973792,common_voice_en_18542210.wav,thirties
1194734,common_voice_en_21499175.wav,thirties
717605,common_voice_en_661488.wav,thirties
805609,common_voice_en_18487701.wav,thirties
990828,common_voice_en_21640307.wav,thirties
548448,common_voice_en_21852795.wav,thirties
1090968,common_voice_en_8880176.wav,thirties
111269,common_voice_en_310530.wav,thirties
1181768,common_voice_en_480869.wav,thirties
451786,common_voice_en_18479547.wav,thirties
579031,common_voice_en_522739.wav,thirties
795983,common_voice_en_18791336.wav,thirties
404717,common_voice_en_20952844.wav,thirties
508822,common_voice_en_75368.wav,thirties
1120420,common_voice_en_18404409.wav,thirties
972304,common_voice_en_23774877.wav,thirties
325811,common_voice_en_19055618.wav,thirties
495834,common_voice_en_17802196.wav,thirties
929818,common_voice_en_569689.wav,thirties
228726,common_voice_en_21920941.wav,thirties
1082369,common_voice_en_51664.wav,thirties
879461,common_voice_en_24065764.wav,thirties
670149,common_voice_en_684980.wav,thirties
868355,common_voice_en_18627698.wav,thirties
514777,common_voice_en_613659.wav,thirties
997048,common_voice_en_23354034.wav,thirties
689926,common_voice_en_19020808.wav,thirties
1195548,common_voice_en_21656117.wav,thirties
381887,common_voice_en_64880.wav,thirties
974361,common_voice_en_18606571.wav,thirties
786079,common_voice_en_18339868.wav,thirties
1034534,common_voice_en_18810719.wav,thirties
